name,district,bedroomNum,livingroomNum,bathroomNum,area,builtYear,direction,distance2SW,floorNum,type,price
三槐家园,dx,2,2,1,84,2011,sn,NA,9,mid,3350000
和义西里(四区),ft,2,1,1,83.8,2001,es,NA,7,high,3800000
和义南苑北里社区(一区),ft,2,1,1,93.9,2000,es,NA,6,mid,4100000
菊源南里小区,dx,2,1,1,85,2003,sn,NA,6,high,3700000
中南湾,dx,2,1,1,96.7,2010,sn,NA,10,mid,4700000
西马金润家园,ft,2,1,1,80.6,2001,sn,NA,6,mid,5500000
德茂佳苑,dx,2,1,1,86.4,2003,sn,NA,6,mid,3380000
德茂佳苑,dx,2,1,1,86,2003,sn,NA,6,high,3290000
上林苑,dx,2,1,1,94,2001,sn,NA,6,mid,3700000
润枫锦尚,dx,2,1,1,88,2011,s,NA,10,mid,4680000
和义南苑北里社区(三区),ft,2,1,2,95.1,2001,sn,NA,6,mid,3880000
前门前小区,dc,2,1,1,89.7,2009,s,1100,6,high,8600000
久敬佳园,ft,2,1,1,91.4,2005,sn,NA,6,mid,4390000
西马金润家园,ft,2,1,1,80.6,2020,sn,NA,6,mid,5500000
德茂佳苑,dx,2,1,1,85,2000,sn,NA,6,high,3250000
天桥北里,xc,2,1,1,83.6,2002,es,416,9,mid,7900000
和义西里(三区),ft,2,1,1,80.2,2004,sn,NA,6,mid,3900000
和义西里(三区),ft,2,1,1,83.2,2004,sn,NA,6,high,4250000
西马金润家园,ft,3,1,1,93.4,1998,es,NA,15,low,4800000
东经路6号院,xc,3,1,1,84.9,1998,sn,777,13,low,8600000
西马金润家园,ft,3,1,1,93.4,1998,es,NA,15,low,4800000
久敬佳园,ft,2,1,1,97.2,2005,sn,NA,6,high,4360000
前门前小区,dc,2,1,1,89.7,2009,sn,1100,7,high,8600000
和义西里(三区),ft,2,1,1,81.2,2004,sn,NA,6,high,4100000
前门前小区,dc,2,1,1,82.7,2009,s,1100,7,mid,9100000
上林苑,dx,2,1,1,94,2003,sn,NA,6,mid,3700000
天桥北里,xc,2,1,1,83.6,2002,es,416,9,mid,7900000
和义南苑北里社区(三区),ft,2,1,2,95.1,2001,sn,NA,6,mid,3880000
久敬佳园,ft,2,1,1,91.4,2005,sn,NA,6,mid,4390000
西马金润家园,ft,2,1,1,80.6,2020,sn,NA,6,mid,5500000
芳源里,dx,2,1,1,88,2000,sn,NA,6,mid,4120000
西马金润家园,ft,3,1,1,93.4,1998,es,NA,15,low,4800000
东经路6号院,xc,3,1,1,84.9,1998,sn,777,13,low,8600000
西马金润家园,ft,3,1,1,93.4,2005,es,NA,15,low,4800000
芳源里,dx,2,1,1,88,2000,sn,NA,6,mid,4120000
前门前小区,dc,2,1,1,89.7,2009,sn,1100,7,high,8600000
久敬佳园,ft,2,1,1,97.2,2005,sn,NA,6,high,4360000
天桥北里,xc,2,1,1,83.6,2002,es,416,9,mid,7900000
西马金润家园,ft,3,1,1,93.4,1998,es,NA,15,low,4800000
东经路6号院,xc,3,1,1,84.9,1998,sn,777,13,low,8600000
西马金润家园,ft,3,1,1,93.4,1998,es,NA,15,low,4800000
前门前小区,dc,2,1,1,89.7,2009,sn,1100,7,high,8600000
西马金润家园,ft,3,1,1,93.4,1998,es,NA,15,low,4800000
东经路6号院,xc,3,1,1,84.9,1998,sn,777,13,low,8600000
前门前小区,dc,2,1,1,89.7,2009,sn,1100,7,high,8600000
西马金润家园,ft,3,1,1,93.4,1998,es,NA,15,low,4800000
前门前小区,dc,2,1,1,89.7,2009,sn,1100,7,high,8600000
前门前小区,dc,2,1,1,89.7,2009,sn,1100,7,high,8600000
前门前小区,dc,2,1,1,89.7,2009,sn,1100,7,high,8600000
前门前小区,dc,2,1,1,89.7,2009,sn,1100,7,high,8600000
中海紫御公馆,dc,2,2,1,92.3,NA,sn,1200,25,low,9980000
瀛海家园融园,dx,2,2,1,85.1,2014,sn,1400,15,high,2990000
瀛海家园融园,dx,2,1,1,85.7,2014,sn,1400,15,mid,2900000
瀛海家园畅园,dx,2,2,1,82.5,2014,sn,NA,15,high,2800000
瀛海家园瑞园,dx,2,1,1,87,2000,sn,1400,15,high,2850000
和义西里(四区),ft,2,1,1,80.3,1998,sn,NA,5,NA,4200000
和义西里(四区),ft,2,1,1,80.1,1998,sn,NA,5,NA,3670000
玉璟园,dx,2,1,2,97,2000,sn,NA,5,NA,4500000
润枫锦尚,dx,1,1,1,85,2000,ws,NA,10,low,3920000
前门西大街小区,xc,2,0,1,48.4,1979,en,NA,12,low,5800000
城市亮点,dc,2,2,1,47,2003,sn,706,12,low,4260000
洋桥东里,ft,2,1,1,57.6,1998,en,NA,16,low,3200000
兴隆都市馨园,dc,3,1,2,93.7,NA,sn,NA,6,high,8400000
海户屯(南区),ft,3,1,1,86.2,1992,es,NA,6,high,4550000
兴隆都市馨园,dc,3,2,1,99.5,2003,s,NA,6,high,9950000
天桥北里,xc,3,1,1,96.8,2002,sn,416,9,mid,8900000
兴隆都市馨园,dc,3,2,2,94,2003,sn,NA,7,high,8280000
兴隆都市馨园,dc,3,1,2,94,2004,sn,NA,7,high,8400000
西马金润家园,ft,3,1,1,99,2002,sn,NA,6,high,5380000
西马金润家园,ft,3,1,1,99.6,1999,es,NA,7,high,5050000
兴隆都市馨园,dc,3,2,2,94,2004,sn,NA,7,high,8280000
兴隆都市馨园,dc,3,1,2,94.5,2004,sn,NA,6,high,8800000
芳源里,dx,3,1,1,90,2000,sn,NA,10,mid,4700000
和义东里(二区),ft,3,1,1,83.5,1995,sn,NA,6,high,3350000
天桥北里,xc,3,1,1,96.8,2004,sn,416,7,high,8900000
万源南里,ft,3,1,1,80,2000,sn,NA,6,high,3250000
西马金润家园,ft,3,1,1,99.6,1999,sn,NA,7,high,5050000
大红门西里19号院,ft,3,1,1,83,1997,sn,NA,7,high,4280000
中海紫御公馆,dc,2,2,1,92.3,NA,sn,1200,25,low,9980000
和义西里(四区),ft,2,1,1,80.1,1998,sn,NA,5,NA,3670000
前门西大街小区,xc,2,0,1,48.4,1979,en,NA,12,low,5800000
洋桥东里,ft,2,1,1,57.6,1998,en,NA,16,low,3200000
海户屯(南区),ft,3,1,1,86.2,1992,es,NA,6,high,4550000
兴隆都市馨园,dc,3,1,2,93.7,2005,sn,NA,6,high,8400000
天桥北里,xc,3,1,1,96.8,2002,sn,416,9,mid,8900000
大红门西里19号院,ft,3,1,1,83,1997,sn,NA,7,high,4280000
兴隆都市馨园,dc,3,2,1,99.5,2004,s,NA,6,high,9950000
西马金润家园,ft,3,1,1,99.6,1999,sn,NA,7,high,5050000
中海紫御公馆,dc,2,2,1,92.3,2010,sn,1200,25,low,9980000
和义西里(四区),ft,2,1,1,80.1,1998,sn,NA,5,NA,3670000
前门西大街小区,xc,2,0,1,48.4,1979,en,NA,12,low,5800000
兴隆都市馨园,dc,3,2,1,99.5,2004,s,NA,6,high,9950000
西马金润家园,ft,3,1,1,99.6,1999,sn,NA,7,high,5050000
天桥北里,xc,3,1,1,96.8,2002,sn,416,9,mid,8900000
大红门西里19号院,ft,3,1,1,83,1997,sn,NA,7,high,4280000
兴隆都市馨园,dc,3,1,2,93.7,2004,sn,NA,6,high,8400000
中海紫御公馆,dc,2,2,1,92.3,NA,sn,1200,25,low,9980000
和义西里(四区),ft,2,1,1,80.1,1998,sn,NA,5,NA,3670000
大红门西里19号院,ft,3,1,1,83,1997,sn,NA,7,high,4280000
兴隆都市馨园,dc,3,1,2,93.7,NA,sn,NA,6,high,8400000
兴隆都市馨园,dc,3,2,1,99.5,2003,s,NA,6,high,9950000
中海紫御公馆,dc,2,2,1,92.3,2010,sn,1200,25,low,9980000
和义西里(四区),ft,2,1,1,80.1,1998,sn,NA,5,NA,3670000
兴隆都市馨园,dc,3,2,1,99.5,2004,s,NA,6,high,9950000
中海紫御公馆,dc,2,2,1,92.3,2010,sn,1200,25,low,9980000
和义西里(四区),ft,2,1,1,80.1,1998,sn,NA,5,NA,3670000
兴隆都市馨园,dc,3,2,1,99.5,NA,s,NA,6,high,9950000
中海紫御公馆,dc,2,2,1,92.3,NA,sn,1200,25,low,9980000
兴隆都市馨园,dc,3,2,1,99.5,2004,s,NA,6,high,9950000
兴隆都市馨园,dc,3,2,1,99.5,2008,s,NA,6,high,9950000
西罗园南里社区,ft,3,1,1,80.4,1999,sn,NA,6,high,4300000
天桥北里,xc,3,1,1,96.8,2002,sn,416,9,mid,8900000
大红门西里19号院,ft,3,1,1,83,1997,sn,NA,7,high,4280000
天桥北里,xc,3,1,1,96.8,2004,sn,416,7,high,8900000
兴隆都市馨园,dc,3,2,1,99.5,NA,s,NA,6,high,9950000
海户屯(南区),ft,3,1,1,86.2,1992,es,NA,6,high,4550000
兴隆都市馨园,dc,3,1,1,93.7,2004,sn,NA,6,high,8400000
兴隆都市馨园,dc,3,1,2,93.7,2004,sn,NA,6,high,8400000
兴隆都市馨园,dc,3,1,1,93.7,2004,sn,NA,6,high,8400000
兴隆都市馨园,dc,3,2,2,94,2003,sn,NA,7,high,8280000
西罗园南里社区,ft,1,1,1,49,1995,s,NA,16,mid,2820000
西罗园南里社区,ft,1,1,1,49,1996,s,NA,16,mid,2820000
东木樨园,ft,1,1,1,42,2000,s,NA,6,high,2410000
西罗园南里社区,ft,1,1,1,48,1990,sn,NA,6,high,2450000
西马金润家园,ft,1,1,1,49.4,1999,sn,NA,7,high,2450000
石榴庄西街小区,ft,1,1,1,44.2,1990,ws,1600,6,high,2420000
南顶村,ft,1,1,1,46,1991,s,NA,6,high,2460000
东木樨园,ft,1,1,1,42,2000,s,NA,6,high,2410000
石榴园南里小区,ft,1,1,1,49.7,1998,w,NA,9,mid,2550000
西罗园第二社区(西罗园二区),ft,1,1,1,46.1,1990,ws,NA,6,high,2450000
西罗园一区,ft,1,1,1,44.8,1980,s,NA,6,high,2550000
和义西里(二区),ft,1,1,1,50.1,1999,s,NA,6,high,2490000
中海紫御公馆,dc,1,1,1,82.6,2010,s,1200,22,low,9900000
瀛海家园融园,dx,1,0,1,47.3,2014,s,1400,15,low,1700000
瀛海家园和园,dx,1,1,1,59.5,2014,sn,NA,15,low,2100000
华龙美晟,dc,1,1,1,45.1,2009,s,979,12,low,3550000
瀛海家园逸园,dx,1,1,1,58,2014,s,1600,15,low,2080000
瀛海家园融园,dx,1,1,1,59,2013,s,1400,15,low,2180000
瀛海家园逸园,dx,1,1,1,59.5,2014,sn,1600,15,low,2150000
瀛海家园逸园,dx,1,1,1,59.4,2016,s,1600,15,low,2080000
瀛海家园瑞园,dx,1,0,1,47.3,2014,s,1400,15,low,1670000
西罗园南里社区,ft,3,1,1,80.4,1999,sn,NA,6,high,4300000
天桥北里,xc,3,1,1,96.8,2004,sn,416,7,high,8900000
兴隆都市馨园,dc,3,2,1,99.5,2004,s,NA,6,high,9950000
西罗园南里社区,ft,1,1,1,49,1996,s,NA,16,mid,2820000
东木樨园,ft,1,1,1,42,1988,s,NA,6,high,2410000
石榴园南里小区,ft,1,1,1,49.7,1998,w,NA,9,mid,2550000
石榴庄西街小区,ft,1,1,1,44.2,1990,ws,1600,6,high,2420000
中海紫御公馆,dc,1,1,1,82.6,2008,s,1200,22,low,9900000
瀛海家园逸园,dx,1,1,1,58,2014,s,1600,15,low,2050000
瀛海家园逸园,dx,1,1,1,59.5,2014,sn,1600,15,low,2080000
瀛海家园逸园,dx,1,1,1,59.5,2014,sn,1600,15,low,2090000
瀛海家园和园,dx,1,1,1,59.5,2014,sn,NA,15,low,2100000
兴隆都市馨园,dc,3,2,1,99.5,2004,s,NA,6,high,9950000
石榴园南里小区,ft,1,1,1,49.7,1998,w,NA,9,mid,2550000
中海紫御公馆,dc,1,1,1,82.6,NA,s,1200,22,low,9900000
瀛海家园逸园,dx,1,1,1,59.5,2014,sn,1600,15,low,2080000
瀛海家园和园,dx,1,1,1,59.5,2014,sn,NA,15,low,2030000
兴隆都市馨园,dc,3,2,1,99.5,NA,s,NA,6,high,9950000
中海紫御公馆,dc,1,1,1,82.6,2010,s,1200,22,low,9900000
瀛海家园逸园,dx,1,1,1,59.5,2014,s,1600,15,low,2200000
兴隆都市馨园,dc,3,2,1,99.5,2005,s,NA,6,high,9950000
中海紫御公馆,dc,1,1,1,82.6,NA,s,1200,22,low,9900000
瀛海家园逸园,dx,1,1,1,59.5,2014,sn,1600,15,low,2080000
兴隆都市馨园,dc,3,2,1,99.5,2004,s,NA,6,high,9950000
中海紫御公馆,dc,1,1,1,82.6,2008,s,1200,22,low,9900000
中海紫御公馆,dc,1,1,1,82.6,2008,s,1200,22,low,9900000
中海紫御公馆,dc,1,1,1,82.6,2009,s,1200,22,low,9900000
中海紫御公馆,dc,1,1,1,82.6,NA,s,1200,22,low,9900000
中海紫御公馆,dc,1,1,1,82.6,2008,s,1200,22,low,9900000
瀛海家园逸园,dx,1,1,1,59.4,2016,s,1600,15,low,2049000
瀛海家园瑞园,dx,1,0,1,47.3,2014,s,1400,15,low,1700000
瀛海家园逸园,dx,1,1,1,59.5,2014,s,1600,15,low,2150000
瀛海家园和园,dx,1,1,1,59.5,2014,sn,NA,15,low,2100000
虎坊路甲15号小区,xc,2,1,1,57.3,1983,ew,NA,6,high,5680000
石榴园南里小区,ft,2,1,1,59.9,2002,ew,NA,6,high,3050000
和义东里(二区),ft,2,1,1,59,1985,sn,NA,6,mid,2490000
天坛西里(东区),dc,2,1,1,57.1,1901,sn,1100,6,high,4560000
西革新里108号院,dc,2,1,1,49.1,1995,e,NA,7,high,3350000
前门东大街小区,dc,2,1,1,57.5,1998,sn,NA,6,high,7500000
安乐林二条小区,dc,2,1,1,57.8,1990,sn,1100,7,high,3820000
景泰西里(东区),dc,2,1,1,54.8,1983,ew,NA,6,high,3900000
石榴园北里小区,ft,2,1,1,59,1996,sn,NA,6,high,3060000
和义东里(二区),ft,2,1,1,59,1985,sn,NA,6,high,2550000
和义南苑北里社区(一区),ft,2,1,1,53.3,1996,ew,NA,6,high,2380000
和义东里(四区),ft,2,1,1,59,2000,sn,NA,6,mid,2490000
洋桥西里,ft,2,1,1,59,1990,sn,NA,6,high,3150000
洋桥北里,ft,2,1,1,58.6,1988,ew,NA,6,high,3300000
天坛西里(东区),dc,2,1,1,57.1,1901,sn,1100,6,high,4560000
南顶村,ft,2,1,1,57.9,1991,sn,NA,6,high,3050000
禄长街头条19号院,xc,2,1,1,59.6,1996,sn,1000,6,high,5390000
天坛西里(东区),dc,2,1,1,57.1,1970,sn,1100,6,high,4600000
和义东里(二区),ft,2,1,1,59,1986,ew,NA,6,high,2490000
和义南苑北里小区(南苑北里二区),ft,2,1,1,47.2,1995,s,NA,6,high,2750000
禄长街头条19号院,xc,2,1,1,55.2,1992,en,1000,6,high,6100000
永外车站路6号院,dc,2,1,1,51.1,1980,s,1900,6,high,3990000
西革新里124号院,dc,2,1,1,50.8,1981,s,NA,7,high,3600000
瀛海家园瑞园,dx,1,0,1,47.3,2014,s,1400,15,low,1700000
瀛海家园逸园,dx,1,1,1,59.4,2014,s,1600,15,low,2048000
虎坊路甲15号小区,xc,2,1,1,57.3,1983,ew,NA,6,high,5680000
永外车站路6号院,dc,2,1,1,51.1,1980,s,1900,6,high,3990000
和义东里(二区),ft,2,1,1,59,1985,sn,NA,6,high,2550000
西革新里124号院,dc,2,1,1,50.8,1981,s,NA,7,high,3600000
洋桥西里,ft,2,1,1,59,1990,sn,NA,6,high,3150000
安乐林二条小区,dc,2,1,1,57.8,1990,sn,1100,7,high,3820000
前门东大街小区,dc,2,1,1,57.5,1998,sn,NA,6,high,7500000
和义东里(二区),ft,2,1,1,59,1985,sn,NA,6,mid,2490000
和义南苑北里社区(一区),ft,2,1,1,53.3,1996,ew,NA,6,high,2380000
天坛西里(东区),dc,2,1,1,57.1,1901,sn,1100,6,high,4560000
景泰西里(东区),dc,2,1,1,54.8,1983,ew,NA,6,high,3900000
西革新里108号院,dc,2,1,1,49.1,1995,e,NA,7,high,3350000
禄长街头条19号院,xc,2,1,1,59.6,1996,sn,1000,6,high,5390000
石榴园北里小区,ft,2,1,1,59,1996,sn,NA,6,high,3060000
洋桥北里,ft,2,1,1,58.6,1988,ew,NA,6,high,3300000
石榴园南里小区,ft,2,1,1,59.9,2002,ew,NA,6,high,3050000
天坛西里(东区),dc,2,1,1,57.1,1970,sn,1100,6,high,4600000
安乐林二条小区,dc,2,1,1,57.8,1990,sn,1100,7,high,3820000
西革新里108号院,dc,2,1,1,49.1,1995,e,NA,7,high,3350000
和义南苑北里社区(一区),ft,2,1,1,53.3,1996,ew,NA,6,high,2380000
禄长街头条19号院,xc,2,1,1,59.6,1996,sn,1000,6,high,5390000
石榴园北里小区,ft,2,1,1,59,1996,sn,NA,6,high,3060000
景泰西里(东区),dc,2,1,1,54.8,1983,ew,NA,6,high,3900000
西革新里124号院,dc,2,1,1,50.8,1981,s,NA,7,high,3600000
虎坊路甲15号小区,xc,2,1,1,57.3,1983,ew,NA,6,high,5680000
和义东里(二区),ft,2,1,1,59,1985,sn,NA,6,mid,2490000
天坛西里(东区),dc,2,1,1,57.1,1970,sn,1100,6,high,4600000
安乐林二条小区,dc,2,1,1,57.8,1990,sn,1100,7,high,3820000
石榴园北里小区,ft,2,1,1,59,1996,sn,NA,6,high,3060000
虎坊路甲15号小区,xc,2,1,1,57.3,1983,ew,NA,6,high,5680000
石榴园北里小区,ft,2,1,1,59,1996,sn,NA,6,high,3060000
西革新里124号院,dc,2,1,1,50.8,1981,s,NA,7,high,3600000
天坛西里(东区),dc,2,1,1,57.1,1970,sn,1100,6,high,4600000
芳源里,dx,2,1,1,98,2004,sn,NA,11,high,4230000
润枫锦尚,dx,2,1,1,92,2000,es,NA,10,high,4200000
芳源里,dx,2,1,1,90,2010,sn,NA,10,high,4400000
润枫锦尚,dx,2,1,1,89,2000,s,NA,10,high,4100000
芳源里,dx,2,1,1,92,1998,sn,NA,9,high,4250000
紫宸苑,dx,2,2,1,83.7,2016,sn,1000,11,high,4200000
西马金润家园,ft,2,1,1,92,2006,sn,NA,11,high,5680000
西罗园三区,ft,2,1,1,59.4,1989,s,NA,18,mid,3550000
四平园小区,xc,3,1,1,92.5,1996,ew,1800,6,mid,10800000
北纬路52号院,xc,3,1,2,83.2,1980,sn,1000,6,high,8600000
康泽园,ft,3,1,1,82,2001,es,NA,6,mid,4450000
三四零一小区,xc,3,1,1,90.4,1985,sn,NA,6,mid,8980000
西马小区,ft,3,2,1,85.4,1998,sn,NA,6,mid,4990000
世嘉丽晶,ft,3,1,1,86.5,2005,sn,600,6,mid,4290000
三四零一小区,xc,3,1,1,90,1992,sn,NA,6,mid,8980000
安乐林二条小区,dc,3,2,1,90.5,1996,es,1100,6,high,6300000
富莱茵花园,dc,3,1,1,86.5,2000,sn,1100,6,mid,6200000
富莱茵花园,dc,3,1,1,86.5,2000,sn,1100,6,mid,6200000
兴隆都市馨园,dc,3,1,2,92,NA,e,NA,6,mid,9400000
万源南里,ft,3,1,1,80,2000,sn,NA,6,high,3690000
西罗园南里社区,ft,1,1,1,49.3,2001,s,NA,16,low,2950000
南三环中路71号院,ft,1,1,1,53.8,1997,e,NA,17,low,2950000
洋桥北里,ft,1,1,1,45.8,1988,sn,NA,6,high,2790000
西马金润家园,ft,1,0,1,49.8,2001,s,NA,7,high,2250000
海户屯(南区),ft,1,1,1,42.6,1990,s,NA,6,high,2400000
和义西里(二区),ft,1,1,1,44.4,2009,s,NA,6,mid,2450000
蒲安东里,ft,1,1,1,41.5,1998,sn,NA,6,high,2790000
润枫锦尚,dx,2,1,1,89,2011,s,NA,10,high,4100000
紫宸苑,dx,2,2,1,85.8,2016,sn,1000,11,high,4200000
西罗园三区,ft,2,1,1,59.4,1989,s,NA,18,mid,3550000
三四零一小区,xc,3,1,1,90.4,1985,sn,NA,6,mid,8980000
北纬路52号院,xc,3,1,2,83.2,1980,sn,1000,6,high,8600000
四平园小区,xc,3,1,1,92.5,1996,ew,1800,6,mid,10800000
安乐林二条小区,dc,3,2,1,90.5,1996,es,1100,6,high,6300000
兴隆都市馨园,dc,3,1,2,92,NA,e,NA,6,mid,9400000
西马小区,ft,3,2,1,85.4,1998,sn,NA,6,mid,4990000
南三环中路71号院,ft,1,1,1,53.8,1997,e,NA,17,low,2950000
海户屯(南区),ft,1,1,1,42.6,1990,s,NA,6,high,2400000
润枫锦尚,dx,2,1,1,89,2000,s,NA,10,high,4100000
紫宸苑,dx,2,2,1,85.8,2016,sn,1000,11,high,4200000
西罗园三区,ft,2,1,1,59.4,1989,s,NA,18,mid,3550000
安乐林二条小区,dc,3,2,1,90.5,1996,es,1100,6,high,6300000
北纬路52号院,xc,3,1,2,83.2,1980,sn,1000,6,high,8600000
四平园小区,xc,3,1,1,92.5,1996,ew,1800,6,mid,10800000
西马小区,ft,3,2,1,85.4,1998,sn,NA,6,mid,4990000
海户屯(南区),ft,1,1,1,42.6,1990,s,NA,6,high,2400000
润枫锦尚,dx,2,1,1,89,2000,s,NA,10,high,4100000
紫宸苑,dx,2,2,1,85.8,2016,sn,1000,11,high,4200000
四平园小区,xc,3,1,1,92.5,1996,ew,1800,6,mid,10800000
北纬路52号院,xc,3,1,2,83.2,1980,sn,1000,6,high,8600000
紫宸苑,dx,2,2,1,84.5,2016,sn,1000,11,high,4200000
润枫锦尚,dx,2,1,1,89,2000,s,NA,10,high,4100000
北纬路52号院,xc,3,1,2,83.2,1980,sn,1000,6,high,8600000
四平园小区,xc,3,1,1,92.5,1996,ew,1800,6,mid,10800000
润枫锦尚,dx,2,1,1,89,2000,s,NA,10,high,4100000
北纬路52号院,xc,3,1,2,83.2,1980,sn,1000,6,high,8600000
北纬路52号院,xc,3,1,2,83.2,1980,sn,1000,6,high,8600000
北纬路52号院,xc,3,1,2,83.2,1980,sn,1000,6,high,8600000
德茂小区,dx,1,1,1,41.7,1991,s,NA,6,high,1850000
和义西里(二区),ft,1,1,1,44.4,2009,s,NA,6,mid,2450000
西罗园南里社区,ft,1,1,1,47.8,1996,s,NA,6,high,2350000
西罗园南里社区,ft,1,1,1,47.8,1996,s,NA,6,high,2350000
西马金润家园,ft,1,0,1,49.8,2001,s,NA,7,high,2250000
建欣苑三里北区,ft,1,1,1,50.4,1998,s,NA,6,high,2760000
马家堡路27号院,ft,1,1,1,41.7,1990,e,NA,6,high,2200000
和义南苑北里小区(南苑北里二区),ft,1,1,1,55.1,1995,es,NA,6,high,2150000
西罗园南里社区,ft,1,1,1,42.1,1982,s,NA,6,mid,2460000
西罗园四区,ft,1,1,1,41.2,1988,ew,NA,6,mid,2490000
海户屯(南区),ft,1,1,1,42.6,1990,s,NA,6,high,2400000
三四零一小区,xc,1,1,1,40,1992,s,NA,6,high,4990000
建欣苑四里北区,ft,1,1,1,49.7,1999,n,NA,6,mid,2530000
和义西里(三区),ft,1,1,1,56.1,2004,sn,NA,6,high,2690000
海户西里北社区,ft,1,1,1,40,1990,s,NA,6,high,2580000
兴隆都市馨园,dc,1,0,1,44,2004,n,NA,7,high,4500000
西罗园四区,ft,1,1,1,41,1990,s,NA,6,high,2160000
西罗园四区,ft,1,1,1,41,2001,sn,NA,6,high,2160000
和义东里(二区),ft,1,1,1,44.4,1995,s,NA,6,high,2200000
西马小区,ft,1,1,1,50.3,1996,s,NA,6,high,2780000
光彩北路8号院,ft,3,1,1,96.1,1999,es,NA,26,low,5000000
天坛南里(西区),dc,2,1,1,51.2,1981,sn,1100,7,mid,4500000
和义东里(二区),ft,2,1,1,40.9,1984,sn,NA,6,high,2650000
南木樨园,ft,2,1,1,58,2000,sn,NA,6,mid,3090000
定安里,dc,2,1,1,53.4,1978,ew,1700,6,mid,4500000
高家寨胡同小区,xc,2,1,1,57.7,1986,sn,NA,6,mid,7600000
石榴园北里小区,ft,2,1,1,56.3,1990,sn,NA,6,high,3150000
东革新里40号院,dc,2,1,1,59.2,1983,sn,NA,6,mid,4300000
石榴园北里小区,ft,2,1,1,58.5,1995,sn,NA,6,high,3100000
和义东里(二区),ft,2,1,1,58.8,1985,sn,NA,6,mid,2650000
四平园小区,xc,2,1,1,59.8,1996,sn,1800,6,mid,7900000
石榴园北里小区,ft,2,1,1,59.7,1995,sn,NA,6,mid,3300000
北纬路49号院,xc,2,1,1,58.1,1988,sn,733,6,high,5700000
和义东里(二区),ft,2,1,1,58.6,1984,sn,NA,6,high,2600000
西罗园一区,ft,2,1,1,56.3,1990,sn,NA,6,mid,3350000
和义东里(二区),ft,2,1,1,59.8,1990,sn,NA,6,mid,2680000
东高地,ft,2,1,1,49,1979,en,NA,6,mid,2350000
前门东大街小区,dc,2,1,1,57.5,1998,sn,NA,6,high,7500000
南木樨园,ft,2,1,1,58,2000,sn,NA,6,mid,3090000
海户西里32号院,ft,2,1,1,54.2,1988,sn,NA,6,mid,3250000
西罗园南里社区,ft,2,1,1,59.8,1996,s,NA,7,mid,3250000
定安里,dc,2,1,1,53.9,1980,sn,1700,6,mid,4200000
西罗园四区,ft,1,1,1,41.2,1988,ew,NA,6,mid,2490000
和义南苑北里小区(南苑北里二区),ft,1,1,1,55.1,1995,es,NA,6,high,2150000
西罗园四区,ft,1,1,1,41,1990,s,NA,6,high,2160000
西马金润家园,ft,1,0,1,49.8,2001,s,NA,7,high,2250000
西罗园四区,ft,1,1,1,41,1990,sn,NA,6,high,2160000
三四零一小区,xc,1,1,1,40,1992,s,NA,6,high,4990000
西罗园南里社区,ft,1,1,1,42.1,1982,s,NA,6,mid,2460000
马家堡路27号院,ft,1,1,1,41.7,1990,e,NA,6,high,2200000
西罗园南里社区,ft,1,1,1,47.8,1996,s,NA,6,high,2350000
石榴园北里小区,ft,2,1,1,59.7,1995,sn,NA,6,mid,3300000
石榴园北里小区,ft,2,1,1,58.5,1995,sn,NA,6,high,3100000
高家寨胡同小区,xc,2,1,1,57.6,1987,sn,NA,6,mid,7600000
和义东里(二区),ft,2,1,1,58.8,1985,sn,NA,6,mid,2650000
西罗园四区,ft,1,1,1,41,1990,s,NA,6,high,2160000
西马金润家园,ft,1,0,1,49.8,2001,s,NA,7,high,2250000
西罗园南里社区,ft,1,1,1,42.1,1982,s,NA,6,mid,2460000
高家寨胡同小区,xc,2,1,1,57.7,1986,sn,NA,6,mid,7600000
高家寨胡同小区,xc,2,1,1,57.7,1986,sn,NA,6,mid,7600000
安乐林二条小区,dc,2,1,1,58,1988,sn,1100,6,mid,3900000
西罗园南里社区,ft,2,1,1,53.3,1992,s,NA,6,high,3300000
红星楼小区,dx,2,1,1,56,1986,s,NA,6,mid,2080000
西罗园一区,ft,2,1,1,55.9,1990,sn,NA,6,high,3190000
四平园小区,xc,2,1,1,59.8,1996,sn,1800,6,mid,7900000
红星楼小区,dx,2,1,1,55.1,1992,sn,NA,6,high,2380000
石榴园北里小区,ft,2,1,1,58.5,1995,sn,NA,6,high,3080000
海户西里,ft,2,1,1,58.2,1988,s,1800,6,high,3150000
石榴园北里小区,ft,2,1,1,58.5,1995,sn,NA,6,high,3100000
天坛南里(西区),dc,2,1,1,51.2,1981,sn,1100,7,mid,4500000
和义东里(二区),ft,2,1,1,59.2,1990,sn,NA,6,high,2650000
和义东里(二区),ft,2,1,1,59,1986,ew,NA,6,mid,2620000
"黑窑厂东街8号,12号小区",xc,2,1,1,54.3,1984,ew,NA,6,mid,6850000
红星楼小区,dx,2,1,1,54.7,1988,s,NA,6,mid,2080000
和义东里(二区),ft,2,1,1,59,1985,sn,NA,6,mid,2750000
和义东里(二区),ft,2,1,1,58.8,1985,sn,NA,6,mid,2650000
北纬路49号院,xc,2,1,1,58.1,1988,sn,733,6,high,5700000
前门东小街1号院,dc,2,1,1,49.8,1990,w,NA,10,mid,5230000
高家寨胡同小区,xc,2,1,1,57.7,1986,sn,NA,6,mid,7600000
李村东里,dc,2,1,1,57.8,1982,sn,1800,6,mid,4980000
